1	96.236,-61.978,58.519,81.580,88.740,92.027,4.292,95.462,51.462,-67.666
2	-4.620,43.666,-50.532,28.123,33.320,-67.460,13.017,54.325,-0.221,-97.579
3	-98.192,-28.594,85.239,-54.265,26.873,-55.585,-35.666,69.608,45.772,-80.920
4	-14.260,-94.166,-3.822,32.487,-76.299,-42.223,-20.433,83.906,98.651,-91.018
5	52.202,-25.655,-21.508,50.853,83.685,90.186,15.425,-28.576,57.510,-49.800
6	12.815,-28.284,31.326,-51.920,-61.681,83.648,-79.639,1.192,-55.829,-92.214
7	-92.796,-64.956,73.354,-43.504,90.092,16.324,-12.677,16.018,3.340,51.755
8	-43.501,-29.390,78.819,89.291,78.512,-16.110,56.073,-4.733,-0.492,-59.064
9	18.226,-62.773,-33.687,71.006,-58.585,-85.768,-86.198,88.157,1.384,-18.118
10	62.176,67.165,-33.562,38.724,54.225,30.930,-69.681,75.177,7.819,-43.506
11	-14.954,-92.486,-74.427,53.109,-99.998,-16.687,4.502,-89.073,94.616,-54.775
12	-39.160,-39.211,-53.917,-99.705,45.869,93.369,-55.141,32.609,48.379,69.685
13	-15.474,-39.414,-34.941,42.524,63.356,-63.677,-25.812,80.388,61.339,96.972
14	50.850,-21.361,18.128,32.203,-84.309,8.899,41.864,-66.536,56.126,16.755
15	90.444,-91.516,-46.935,20.311,-40.688,42.885,51.801,-79.497,2.771,1.778
16	-26.144,86.585,65.501,39.442,42.865,-7.657,84.199,38.919,45.796,72.338
17	-45.186,61.414,-60.952,-30.932,-32.878,95.705,71.307,40.234,45.411,12.415
18	89.418,-0.748,-23.896,-67.393,57.241,46.889,-23.129,-94.961,67.799,-97.716
19	40.740,94.051,-12.468,-53.005,40.974,63.426,9.286,93.407,-89.666,0.959
20	43.691,72.528,-64.149,60.001,10.541,-20.689,-73.657,73.059,-68.545,-38.042
21	-41.991,74.283,34.541,59.336,-49.906,24.975,14.349,66.566,81.217,-97.569
22	34.804,-89.633,9.772,-42.473,-38.645,-29.408,24.258,-33.190,46.540,-19.095
23	-86.329,56.752,-42.848,-13.447,37.089,-33.509,-88.683,-25.216,88.890,28.347
24	34.296,26.456,-60.202,-16.333,50.188,-79.725,-44.429,-44.736,-13.596,96.074
25	-86.499,3.740,-64.127,94.135,-77.339,-19.280,47.577,40.911,-15.454,-30.695
26	-20.478,-47.145,-58.933,-3.392,-46.293,-42.508,31.351,93.707,20.727,-84.604
27	-84.883,90.285,-40.542,-81.587,19.809,24.730,29.701,-46.520,-96.978,93.003
28	-49.821,35.205,41.326,22.001,-37.419,-45.781,19.534,73.219,89.347,-78.819
29	-69.034,88.947,47.307,76.599,-59.473,17.517,40.228,36.022,-18.370,-96.921
30	16.585,-49.380,-9.949,91.516,-20.193,67.960,-62.292,34.492,95.401,-79.621
31	-98.336,-13.283,-81.475,49.677,82.910,-13.196,-48.258,-13.119,44.690,-98.189
