1	-78.903,17.118,8.869,-53.252,27.555,64.014,-91.684,-0.374,37.862,-49.538
2	-38.446,22.728,79.587,61.985,16.626,46.044,-27.036,28.193,-6.764,-62.013
3	40.348,11.293,-28.276,82.268,-95.813,-36.845,-88.624,53.305,40.421,-33.730
4	35.133,-20.813,51.251,-9.163,-17.544,86.946,-49.824,-75.911,16.909,93.864
5	-24.432,-87.593,-32.139,1.186,-67.615,31.620,99.550,-9.652,-29.054,-19.859
6	-76.971,76.655,-17.035,-22.545,31.938,-11.593,29.647,-87.711,62.745,88.101
7	29.753,90.913,-69.714,-4.517,20.361,16.347,-19.708,-32.383,-74.635,-21.652
8	-67.468,46.873,-58.234,-88.287,10.473,19.046,74.383,15.396,-30.904,60.602
9	8.056,-84.144,13.170,81.604,-20.737,-40.735,-71.306,-69.711,-13.446,19.136
10	-83.877,87.914,51.027,17.325,65.688,-83.963,-4.632,26.019,65.731,56.694
11	-44.586,88.176,-75.131,75.027,94.188,-64.569,44.413,-91.943,-18.915,3.257
12	16.129,87.187,34.450,-3.744,61.935,90.107,-95.587,96.504,-82.774,62.877
13	-43.933,-73.564,-12.029,28.791,-23.810,-89.087,19.892,80.481,-23.357,-56.733
14	-11.485,-90.327,64.098,65.268,17.600,-29.379,59.957,10.937,65.186,26.292
15	56.881,19.713,-17.172,91.589,8.223,21.018,-55.902,25.130,14.322,-63.032
16	-88.083,20.872,52.738,4.680,-54.645,33.304,-83.979,-11.633,-67.327,-63.108
17	-59.541,-22.659,-89.770,-20.441,2.341,-3.341,-23.443,67.829,-70.935,1.139
18	-87.592,-85.769,14.773,13.204,75.607,11.575,91.958,-90.261,-80.398,-91.187
19	-62.945,8.254,29.114,-90.883,89.194,68.433,-40.678,-84.562,-66.023,-74.611
20	-75.343,3.712,-50.831,-28.372,97.901,36.863,89.796,-71.489,-23.572,10.946
21	-84.648,-99.163,34.087,28.364,-17.842,-2.071,-16.911,-95.199,-32.926,-64.584
22	-80.315,91.344,19.872,45.731,-36.927,-21.371,-52.615,-80.607,-64.194,59.503
23	35.509,9.386,-4.982,84.487,-85.453,-43.880,-30.012,56.485,98.503,-51.866
24	74.861,66.125,-55.069,-20.133,-18.065,95.644,-63.822,59.832,-33.161,46.174
25	-15.998,15.672,66.522,60.833,73.285,-88.077,38.410,-72.003,-16.836,9.718
26	-19.452,3.922,99.305,-72.957,35.091,-20.800,-73.398,-68.253,89.855,75.920
27	81.408,98.307,-58.337,-28.912,33.844,-3.239,-16.322,-28.438,18.756,15.119
28	-67.708,-5.652,10.694,14.057,-57.979,48.454,-94.960,-29.034,56.043,12.779
29	-47.768,38.991,13.478,59.249,47.005,22.022,-2.364,-73.364,-47.733,-16.180
30	19.860,2.742,-42.363,-98.707,-0.752,-42.875,46.922,-95.211,16.966,88.295
31	-65.118,-5.670,-81.716,25.136,10.106,-18.527,4.275,79.315,-60.741,-95.487
