1.75531604e-14,-1.15349657e-14,8.49490193e-14,9.07594521e-15,9.24719900e-15,1.21180279e-14,-4.39027755e-15,8.70178200e-15,8.93991145e-15,1.06768058e-15,6.44327031e-15,1.07272908e-14,3.14139613e-15,-1.06364261e-14,-8.04683891e-15,8.05608201e-15,-6.78089942e-16,1.26513203e-14,5.91804010e-15,-2.47781995e-15,-7.12480224e-15,3.38247819e-15,-1.30725565e-14,1.27251592e-14,9.03763988e-15,2.00620645e-15,-5.59139057e-16,1.67203499e-15,-3.17328592e-15,-9.52003346e-15
-1.24192668e-14,-6.73774629e-14,7.22664714e-14,1.13883371e-13,5.13453221e-15,-2.60519962e-14,6.36912726e-14,-3.69652557e-14,-2.68604923e-14,-6.25566808e-14,-4.64976759e-15,-6.40897287e-13,9.19186378e-14,-5.06150389e-14,-9.52951563e-14,5.96037252e-14,-1.68849241e-13,-1.48501358e-13,-6.59371731e-14,-2.37009845e-14,1.88564837e-13,7.73404600e-14,1.22275481e-14,-9.62066304e-14,-9.77802846e-15,1.09854616e-13,6.61789127e-14,3.47435863e-14,5.72561436e-14,6.47070040e-14
-4.44641751e-09,-1.34306359e-09,1.23154698e-11,3.45729369e-09,-8.90702944e-09,-1.85360055e-08,-1.33557281e-08,-6.56943335e-09,7.04403651e-09,-4.26162776e-10,-1.25872726e-09,-5.32679992e-09,-1.54920326e-08,-4.44916921e-09,2.63284027e-09,1.31041537e-08,4.08600885e-09,-8.16527562e-09,1.01037963e-08,1.37400397e-09,-8.83767869e-09,2.00464397e-09,-8.22648043e-12,5.18157208e-09,-1.80792474e-09,4.11879721e-10,-1.07099209e-09,6.36694152e-09,4.70305215e-09,-4.92475364e-10
-5.45022499e-09,-5.24084697e-09,6.56699959e-10,-2.00735818e-09,4.30865165e-09,-5.95960510e-09,7.41081441e-09,-3.80881500e-09,5.21867811e-10,-7.67798545e-09,-2.41652505e-09,-9.88140114e-10,2.96071774e-10,-4.87552938e-09,-8.33288853e-09,6.79252941e-10,3.26633610e-08,1.82031561e-08,3.96446096e-09,4.97782670e-09,3.66760069e-10,-1.36979312e-08,4.83059055e-08,-4.50125571e-09,-1.62323296e-08,5.58529650e-09,4.95834805e-09,-1.04944346e-10,7.61203213e-09,1.79368730e-09
2.16418921e-10,6.17052102e-11,9.60091968e-10,1.72465782e-09,6.91630008e-11,1.53941938e-09,1.58881315e-09,-1.49692001e-09,-4.45344923e-10,-2.25314211e-09,-9.66665993e-10,-1.55314324e-10,2.26223530e-09,1.36032289e-09,-8.70637665e-10,1.66435917e-11,2.15119673e-09,1.65027953e-09,-7.74383726e-10,1.36348255e-09,3.39063855e-10,-1.98383053e-09,1.35682972e-09,-1.22679650e-09,-1.00512919e-08,-5.34493122e-10,2.67877086e-09,-5.60767257e-10,-9.48279521e-12,1.44210992e-09
3.97896704e-10,4.77910090e-10,-1.47913250e-09,1.16467315e-09,1.90993591e-10,-2.35735507e-10,-6.44683325e-10,-4.15261477e-10,-2.69050457e-09,-2.79541503e-10,1.44938893e-09,1.72936518e-09,1.57631151e-09,1.32883508e-09,-1.07135719e-09,1.27629946e-10,5.45783106e-11,-1.11525447e-09,-1.00717899e-09,1.47969471e-09,-1.15978756e-10,7.95515259e-10,-5.66009516e-10,1.12584349e-09,4.63653270e-10,7.32911755e-10,4.41769390e-11,1.00049975e-09,-4.68248730e-10,-1.21338520e-09
-1.76173937e-10,-1.85159255e-09,-1.00173977e-09,2.14434521e-09,-2.80295328e-11,-1.21061845e-09,-1.52224419e-09,3.03283452e-09,-2.29948663e-09,3.22332200e-09,-1.82646878e-11,-1.49719239e-09,-9.93839292e-10,4.80498011e-10,2.76946281e-11,-9.15184294e-10,6.30697917e-11,-9.05771568e-11,5.77533228e-11,-6.93405066e-10,1.05329092e-09,-5.48722875e-10,1.07770954e-09,2.10436777e-09,1.27382411e-09,9.79775680e-09,1.02480675e-09,-2.47367667e-09,2.22348961e-09,2.07752958e-09
1.29042575e-09,-2.09964285e-09,1.92984790e-09,8.48046773e-11,1.51733640e-09,1.23060384e-09,-2.26907343e-09,5.41224408e-09,-1.01909212e-09,1.82479070e-09,-2.23084538e-09,-2.59205978e-09,1.19737872e-10,8.96517126e-10,7.35099700e-10,-5.03102598e-10,3.59136280e-09,6.23994862e-10,1.52936624e-09,1.69282217e-09,1.02233460e-09,-1.83979197e-09,-4.49034349e-09,-6.79460432e-11,-9.22143795e-10,-9.91171749e-10,9.57496318e-10,5.98249679e-10,3.75126710e-10,1.38378476e-09
-3.09654039e-08,1.24063686e-08,-7.87745406e-09,1.81070873e-08,-4.08246958e-08,-1.55868384e-08,3.51688618e-08,-1.13140686e-08,2.52921546e-08,2.90156448e-07,2.10731942e-08,-2.34427748e-08,-2.00793183e-08,5.02154779e-08,8.92350693e-09,2.79286342e-08,-3.15488120e-08,5.46217623e-08,-2.25533109e-08,4.40783208e-09,2.34121948e-08,-4.20044118e-08,2.71113947e-08,2.10199088e-08,-2.37154150e-08,4.96852015e-08,1.80533962e-08,-2.56531359e-08,2.29768169e-08,-6.67146505e-09
-7.19173129e-10,-7.27813847e-10,-6.60429372e-10,-1.69588975e-09,-2.80860223e-10,-7.87634259e-10,1.68869443e-11,4.03782660e-10,1.30589717e-10,4.91134476e-10,6.90989411e-10,1.29092795e-09,1.51358915e-11,9.36658723e-11,-5.86638119e-10,9.39227443e-11,-8.93128085e-10,-3.30510854e-10,5.40094029e-10,-1.90852368e-10,-6.07150873e-11,3.55676568e-10,-1.94325476e-10,3.13831935e-10,2.70143972e-10,-7.73593328e-10,-8.32053232e-11,-5.31651121e-10,5.65319263e-10,-1.05906699e-10
