1	-59.247,4.666,-42.572,58.571,15.519,26.916,59.583,-20.806,83.018,6.606
2	-68.409,39.180,58.652,-36.648,71.436,81.229,-44.619,96.704,-71.858,-59.597
3	-63.155,78.798,30.859,-69.579,-11.935,23.060,-83.307,76.483,60.721,1.041
4	93.425,-16.448,96.822,33.584,26.934,-66.809,76.386,-14.502,-67.553,-97.478
5	11.951,5.480,43.871,78.052,-84.119,46.299,-62.518,71.635,63.813,8.159
6	42.049,-37.130,-5.766,64.327,-8.147,-28.440,-1.158,65.650,-32.958,-65.248
7	42.403,65.196,-79.873,-52.025,-71.606,-30.412,-9.930,49.765,30.230,24.186
8	-29.525,68.290,-5.743,95.821,26.828,-74.747,35.236,-34.979,37.265,-86.072
9	-65.024,71.147,-54.564,67.408,-44.145,28.576,38.830,2.531,-38.938,-57.471
10	-93.362,-39.211,30.633,87.661,74.241,53.213,57.689,32.997,-47.943,81.439
11	34.146,12.088,-77.802,-10.589,-7.928,72.913,9.330,-23.920,95.360,-77.856
12	-15.490,-91.595,47.981,83.615,-43.993,71.668,-41.556,82.154,50.792,60.981
13	-96.399,92.562,45.334,-39.050,65.879,-43.696,74.551,-77.484,40.737,8.140
14	-80.693,-51.621,-97.519,-6.246,-39.747,19.671,-40.552,-40.016,48.639,-90.371
15	80.579,70.453,33.561,18.644,78.460,-62.934,-84.206,-52.098,58.916,-93.066
16	16.561,99.088,71.139,4.289,-87.272,66.275,19.796,-77.013,-81.229,81.925
17	33.840,65.857,75.796,14.354,3.489,-13.915,-36.611,-13.081,54.776,20.385
18	78.505,-11.324,21.418,26.262,18.339,40.527,-52.513,2.473,-79.155,-23.098
19	-2.467,30.445,90.106,20.130,48.719,1.253,26.821,-85.814,-49.122,-27.629
20	-5.501,-90.870,-71.995,-44.637,94.307,-33.731,-3.592,-60.780,22.156,-43.863
21	-58.601,3.315,-98.899,-98.467,-56.186,-92.656,-78.395,-32.228,60.517,14.410
22	2.534,-41.302,86.351,-20.597,-82.581,23.413,-77.232,-30.955,1.482,74.845
23	-1.291,40.452,98.563,-73.702,-45.054,-21.085,-15.634,-17.796,81.522,42.807
24	21.581,-38.125,64.758,91.012,64.240,-99.687,27.280,-89.773,-48.479,-88.095
25	20.759,37.318,-77.102,-23.232,-8.753,-26.189,-75.795,-16.210,50.236,-85.798
26	-83.964,-29.046,88.345,33.715,35.734,-27.616,18.732,-97.974,27.219,82.657
27	22.515,74.740,44.795,-75.888,80.491,-86.711,6.793,-71.573,-97.659,-15.593
28	-40.992,-2.800,15.440,-91.252,-75.399,11.728,-31.367,45.835,30.458,69.121
29	38.499,-14.014,34.593,-44.924,-38.737,57.797,-10.716,59.676,64.484,71.512
30	83.327,-13.803,-36.227,16.440,-25.766,20.215,41.117,37.681,-25.089,-66.628
31	-13.894,-71.481,78.019,-30.825,-69.108,-94.910,29.164,27.380,-31.879,-85.658
