1	-53.362,72.881,-38.126,38.826,-96.775,-25.469,-29.658,8.697,-85.453,58.026
2	-56.444,35.408,60.642,12.375,48.177,32.372,-28.894,61.772,-41.060,14.243
3	49.080,-24.209,-39.446,-8.131,63.593,85.984,9.017,32.293,80.655,-80.291
4	-53.584,41.780,64.749,71.406,-16.979,-82.132,-12.444,-53.853,-41.761,54.454
5	-84.895,65.516,-14.466,19.213,-82.070,-32.528,-82.060,92.309,61.452,-8.073
6	-55.279,86.691,-31.081,-67.803,12.633,88.755,-99.234,-52.375,87.690,-65.783
7	-77.351,14.037,72.369,-4.578,98.913,35.834,-85.185,98.566,-18.421,-42.519
8	11.576,-39.138,-82.708,-99.714,-10.083,67.373,14.463,99.841,-42.631,-43.909
9	-68.050,-67.187,-42.963,58.568,81.151,95.017,-53.542,76.260,-34.349,-77.432
10	74.005,27.221,-67.054,-14.034,-42.548,47.359,-9.317,97.856,-89.051,-28.997
11	-3.620,0.627,-36.813,45.848,74.949,87.744,61.019,70.116,10.109,65.178
12	-39.299,-20.304,-36.617,-6.523,-42.884,92.322,-37.431,-80.391,5.363,-88.580
13	-77.891,-56.122,-7.130,-13.350,59.938,47.895,-14.736,-33.259,-36.706,54.799
14	-89.586,-97.436,59.109,-4.571,-73.824,-52.887,86.501,71.901,41.957,-3.555
15	4.065,95.049,93.154,-56.946,62.221,-60.551,-57.293,35.219,-19.000,86.309
16	-82.198,2.305,83.704,80.823,-68.694,-26.672,23.824,-68.121,93.604,82.950
17	-66.610,-75.769,-82.918,81.889,-61.275,-16.743,-10.230,19.802,-85.653,-54.648
18	86.298,81.682,56.258,-96.120,-34.599,25.592,-44.962,81.917,26.778,-85.619
19	81.801,91.553,-84.458,6.472,-39.327,-21.432,-64.070,15.614,91.596,0.615
20	-83.417,24.000,-31.955,71.185,-13.064,-61.432,-61.779,53.753,-46.882,53.447
21	-58.823,-35.663,-6.903,88.639,86.346,-58.626,-28.356,-70.120,1.997,-7.883
22	80.152,86.001,-23.287,-1.652,79.247,61.342,-99.269,-35.988,-15.645,-54.057
23	-60.086,-92.443,28.674,-47.498,-89.531,-53.804,60.383,70.298,-3.387,-16.786
24	95.571,-59.887,-56.928,-41.627,-65.449,-24.127,82.167,23.070,-17.611,86.882
25	-90.307,-57.945,13.178,23.111,-92.088,-19.392,29.831,39.614,27.628,-35.887
26	-81.296,-14.578,-74.249,89.525,-4.966,-36.548,53.261,-0.410,-37.993,62.394
27	73.430,34.602,-90.607,13.265,52.659,-72.699,-54.266,76.499,-95.976,50.545
28	-5.245,-10.646,-98.581,63.880,-28.035,8.153,35.460,40.526,91.196,6.268
29	-20.056,90.741,28.422,-40.370,-74.707,68.511,-27.564,32.094,-5.837,-60.214
30	20.337,-87.863,-17.332,9.323,-12.791,49.734,65.585,54.249,-92.237,-61.174
31	7.322,86.964,66.991,68.507,-39.358,-14.110,-5.859,-68.526,-93.786,89.381
